system,sigma,variant,cfg,rmse_rms,rmse_med,rmse_p95,anees,fire,metrics,covariance_policy,runs,cov_bad_runs,cov_bad_frac,secs,labels,gain,recal,metric
batt,3.1622776601683795e-05,CKF,F3,0.00024858104489596325,7.758100319587725e-05,0.00022750168118864704,5.26437510920846,0.006398333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,768.4362984999998,v4,mean,single,Pinv
batt,3.1622776601683795e-05,CKF,F4,0.00010497802862570186,7.934365871054046e-05,0.0001916728754347052,1.0759699728400833,0.0015450000000000001,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1053.5020359999999,v4,mean,set,Pinv
batt,3.1622776601683795e-05,CKF,IPLF2,0.018356709307803146,9.579913970521453e-05,0.0011494738269863909,31560.448138826796,3.8687199999999997,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,876.5690734,v4,iplf,none,none
batt,0.0001,EKF,F0,0.735073999930368,0.002149164629884256,0.5952742248420708,4.3822345777282694e+45,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,190.1063247000002,v4,conventional,none,none
batt,0.0001,EKF,F1,0.01593331456550697,0.0003793272765874019,0.0031154640204001443,1048.5208986594616,0.12201166666666668,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,258.25680839999995,v4,single,single,I
batt,0.0001,EKF,F2,0.006282177788804762,0.0002647960550633506,0.002235731552145622,6.043522477804615,0.1568766666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,380.4922425999998,v4,single,set,Pinv
batt,0.0001,EKF,F3,0.013667490709661997,0.0002320640315211548,0.0018019047175192853,372.31539125311946,0.009770000000000001,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,410.87914120000005,v4,mean,single,Pinv
batt,0.0001,EKF,F4,0.0002641146994065568,0.00019034218179639638,0.0004811609264919777,1.2802035450330709,0.002385,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,534.7511718000001,v4,mean,set,Pinv
batt,0.0001,EKF,IPLF2,0.03202865389886389,0.0005645977913769835,0.004400891337269423,6393.553449099449,3.0659083333333337,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,510.43678120000004,v4,iplf,none,none
batt,0.0001,EKF2,F0,0.07628613809324335,0.00020832068161389232,0.002028773567881765,29441.47752723756,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,304.9507813,v4,conventional,none,none
