system,idx,variant,labels,metrics,covariance_policy,n_paired,secs,sigma_meas,prior_scale,proc_scale,soh0,amp,soc0,order_rule,pts_F4,pts_ORDER,spec_ORDER,rmse_rms_F0,rmse_med_F0,rmse_p95_F0,anees_F0,fire_F0,ncovfail_F0,spec_F0,rmse_rms_F1,rmse_med_F1,rmse_p95_F1,anees_F1,fire_F1,ncovfail_F1,spec_F1,rmse_rms_F2,rmse_med_F2,rmse_p95_F2,anees_F2,fire_F2,ncovfail_F2,spec_F2,rmse_rms_F3,rmse_med_F3,rmse_p95_F3,anees_F3,fire_F3,ncovfail_F3,spec_F3,rmse_rms_F4,rmse_med_F4,rmse_p95_F4,anees_F4,fire_F4,ncovfail_F4,spec_F4,rmse_rms_IPLF2,rmse_med_IPLF2,rmse_p95_IPLF2,anees_IPLF2,fire_IPLF2,ncovfail_IPLF2,spec_IPLF2,rmse_rms_ORDER,rmse_med_ORDER,rmse_p95_ORDER,anees_ORDER,fire_ORDER,ncovfail_ORDER,hurst,A0,map_seed
trn,68,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,271.33094800000254,5.931508105317836,0.5554759520555627,0.7657887627407235,,,,CKF-5,28,18,single|single|Pinv,0.034095274559296236,0.02446388838398384,0.06376935771430056,1.0836877201436064,0.0,0,conventional|none|none,0.03367725179758327,0.024120184902828308,0.06329451031338167,1.0327200078523469,0.00013333333333333334,0,single|single|I,0.03429100499406692,0.02455565704674071,0.06392973800522576,0.970121457261776,0.0001,0,single|set|Pinv,0.03399063404659863,0.024099548685743405,0.06562350582106197,1.0345695216860809,0.0,0,mean|single|Pinv,0.03437893730397236,0.024061898092177278,0.06471375812267367,0.9859612983306514,0.0,0,mean|set|Pinv,0.03272317762169923,0.023464055332087997,0.0625382050681922,1.0432627428087593,2.2030333333333334,0,iplf|none|none,0.03386595035580203,0.02373382485177282,0.06380729446171315,1.006309254241069,1.6666666666666667e-05,0,0.8961519179893007,215.23918878704723,963168.0
trn,69,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,226.3014542000019,0.23306417499851087,1.7804274015665755,2.0455556435511304,,,,EKF2,7,2,single|single|Pinv,3.979102949508048,0.007562933691184052,9.029544326153236,600114.3987938882,0.0,0,conventional|none|none,1.176698145317955,0.00719000465022023,1.5575085031046934,11490.492578988402,0.10331666666666667,0,single|single|I,0.371650146393093,0.008642430199262852,0.9012344933669608,45.7156649362228,0.4246333333333333,0,single|set|Pinv,1.564986114499672,0.007746497638511901,2.32354001940254,30794.685011377507,0.08698333333333334,0,mean|single|Pinv,1.010392520293502,0.006875746977056927,0.01674579912424707,4549.969665588958,0.02861666666666667,0,mean|set|Pinv,13.86027122617989,0.0077008899251684105,25.21561997836405,13261181.93818234,5.029333333333334,0,iplf|none|none,0.2361435620074358,0.006811121079981887,0.014424805305221665,1956.6366284630485,0.029583333333333333,0,0.9055583575762078,133.58026684136368,391534.0
trn,69,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,382.56108239999594,0.23306417499851087,1.7804274015665755,2.0455556435511304,,,,EKF3,7,2,single|single|Pinv,0.25131054338292336,0.006806082857183171,0.01451000754237243,2877.201726184773,0.0,0,conventional|none|none,0.3163690786487593,0.00684221503633547,0.015475480609731784,2182.1758257255506,0.03938333333333334,0,single|single|I,0.21489883592286146,0.007570710325137873,0.40283982729144213,7.257156173356206,0.18205000000000002,0,single|set|Pinv,0.5525633839111239,0.006872155776917981,0.015681029439043422,3837.4229694407863,0.04546666666666667,0,mean|single|Pinv,0.23632041227493777,0.006787253036324912,0.01423768514366746,775.1914242329764,0.004449999999999999,0,mean|set|Pinv,1.7081568776168312,0.007357941652155121,3.446816426090239,130280.92023164978,5.05115,0,iplf|none|none,0.06924393346197633,0.006707295918011405,0.013147781726131949,103.71138459616347,0.0035333333333333336,0,0.9055583575762078,133.58026684136368,391534.0
trn,69,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,333.9690321999951,0.23306417499851087,1.7804274015665755,2.0455556435511304,,,,GH,35,32,single|single|Pinv,0.8484475362326067,0.006859665909507019,0.015852770125832524,20738.156351718204,0.0,0,conventional|none|none,0.3627342635963746,0.006871612103106356,0.015556775446121595,3201.601168093739,0.06408333333333334,0,single|single|I,0.2561087580022925,0.0077309493718722404,0.42779213815108064,30.669300572217423,0.18921666666666667,0,single|set|Pinv,0.4017662447641331,0.006865854368391916,0.01515086671279102,3774.009486760967,0.0416,0,mean|single|Pinv,0.20743184717744606,0.0067679220792518455,0.01405449572684888,706.9757443079116,0.0035499999999999998,0,mean|set|Pinv,1.9727432421676694,0.007383846479440068,4.468522272031773,168380.67993715286,4.778083333333334,0,iplf|none|none,0.6289470810091268,0.006778941918097102,0.014167052288131874,2669.5911386704306,0.036,0,0.9055583575762078,133.58026684136368,391534.0
trn,69,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,298.75515319999977,0.23306417499851087,1.7804274015665755,2.0455556435511304,,,,CKF-5,28,18,single|single|Pinv,3.502395476870549,0.007727510887915266,9.024450964480097,593920.994842321,0.0,0,conventional|none|none,1.0203911021287861,0.006931136520174589,0.01699083076602959,13957.683704720515,0.0791,0,single|single|I,0.18349517716958746,0.006887520147600731,0.017236609356919102,35.550696248688226,0.20831666666666665,0,single|set|Pinv,0.5159325574405353,0.00684627203361203,0.015870921080951873,3335.824802581636,0.024383333333333333,0,mean|single|Pinv,0.13675965122678618,0.006754889471484608,0.013351511965042816,372.53563258408724,0.018666666666666665,0,mean|set|Pinv,2.0371103324968898,0.0068795407897676904,1.5425242651118263,420508.59828227066,4.3267999999999995,0,iplf|none|none,1.352979092803369,0.006814731912642337,0.0152981135434274,7781.977433891695,0.05246666666666667,0,0.9055583575762078,133.58026684136368,391534.0
trn,70,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,194.10801219999848,2.3455799800102572,1.018705301529695,1.935156087213796,,,,EKF2,7,2,single|single|Pinv,0.3162790157252664,0.010576899661952875,0.018969540550413645,614.1168674517328,0.0,0,conventional|none|none,0.17027824434587405,0.010566720741974824,0.019036769324323476,138.45765214210107,0.0042833333333333334,0,single|single|I,0.19354475746640448,0.010616213061428126,0.01879522205290841,199.95493234960892,0.022516666666666664,0,single|set|Pinv,0.2714892566375782,0.010492944026439119,0.018982166121958254,380.7253560770212,0.0008666666666666667,0,mean|single|Pinv,0.11183086486393728,0.01049747926085165,0.018657945743536453,65.99531726790377,0.0008,0,mean|set|Pinv,0.05327484679492211,0.010568404136374693,0.019464029048083472,51.899293872638864,2.2985,0,iplf|none|none,0.1568030198029215,0.010448835133096458,0.018747643024707668,125.99603949673282,0.0009833333333333335,0,0.9570205600971498,187.10400537159586,67272.0
trn,70,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,335.3095444999999,2.3455799800102572,1.018705301529695,1.935156087213796,,,,EKF3,7,2,single|single|Pinv,0.1102074853060506,0.01046532358214682,0.018527485844861472,64.00721606537002,0.0,0,conventional|none|none,0.11165111509325114,0.01046905891889668,0.018598614136487123,66.19371909077674,0.0023666666666666667,0,single|single|I,0.15778452923336664,0.01048966945162402,0.018639552847945863,129.51322924928633,0.01795,0,single|set|Pinv,0.042064995181630496,0.010450632238244491,0.01860121660214993,7.765561731328413,0.00035,0,mean|single|Pinv,0.011819304639687708,0.010472318001691405,0.018617795920929596,1.3188718244627067,0.0009166666666666668,0,mean|set|Pinv,0.013492945658167738,0.01058696833968559,0.01943633472815863,37.749960061049066,2.3658666666666663,0,iplf|none|none,0.01171975436578074,0.010447930041043833,0.018477310051417006,1.2146615660200353,0.0010333333333333334,0,0.9570205600971498,187.10400537159586,67272.0
trn,70,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,302.38423239999975,2.3455799800102572,1.018705301529695,1.935156087213796,,,,GH,35,32,single|single|Pinv,0.15696152503112581,0.010533180935722239,0.018744485920354385,128.32439452371676,0.0,0,conventional|none|none,0.1309485630063208,0.010476904831797994,0.018748140482554587,82.26750608320165,0.0026166666666666673,0,single|single|I,0.15769493498359205,0.01048019182463434,0.018610224048295886,129.56809706485666,0.016216666666666667,0,single|set|Pinv,0.04993142684055328,0.010455041643582685,0.01863339065027381,10.837612756452963,0.0002833333333333333,0,mean|single|Pinv,0.011738300979087972,0.010465728516849081,0.01850087463609276,1.263532864010568,0.0008666666666666667,0,mean|set|Pinv,0.013516622116182058,0.010585906390105298,0.019436435259955483,38.252020207889174,2.3664833333333335,0,iplf|none|none,0.1573671444583849,0.010475051134960481,0.01885267224956054,128.49117932604906,0.0011,0,0.9570205600971498,187.10400537159586,67272.0
trn,70,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,276.54184350000287,2.3455799800102572,1.018705301529695,1.935156087213796,,,,CKF-5,28,18,single|single|Pinv,0.2719803674920273,0.010524684499090102,0.01909311207820657,381.9968269370729,0.0,0,conventional|none|none,0.1156527811591242,0.010574405813697242,0.01873025560772311,62.754437374587724,0.00375,0,single|single|I,0.11242887644234352,0.010547353610455194,0.018831036421637443,67.50707606827966,0.02838333333333333,0,single|set|Pinv,0.011752302861157844,0.010447020045330692,0.01861156110354432,2.245491011490737,0.0005,0,mean|single|Pinv,0.11051644656022723,0.01045858121097472,0.018643545199468918,63.007262063427035,0.0017166666666666667,0,mean|set|Pinv,0.07887837191167332,0.010594983221074605,0.019497657462361193,68.85873790215598,2.430583333333333,0,iplf|none|none,0.11050760908681602,0.010486400918565477,0.018642454341724166,64.30577675216311,0.001,0,0.9570205600971498,187.10400537159586,67272.0
trn,71,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,215.38293089999934,0.3716047519014616,1.714139884306197,0.685706682995223,,,,EKF2,7,2,single|single|Pinv,4.180794198096932,0.0038103445397927437,9.055160155408709,1155932.0773996883,0.0,0,conventional|none|none,0.9256254474072776,0.0036267540594457862,0.06962158985873583,38293.28527763927,0.049333333333333326,0,single|single|I,0.8244661412604016,0.0035292076003049806,0.13863670906135836,7867.2845407124705,0.0837,0,single|set|Pinv,0.4199925977905817,0.0033544376640600284,0.006964690138600323,9289.403556775273,0.006283333333333334,0,mean|single|Pinv,0.36934273647136423,0.0033645160052765723,0.007076489324222579,6527.287418470222,0.006866666666666667,0,mean|set|Pinv,4.743430072852892,0.003615241571281763,9.002842190894548,2399406.4017052683,4.297483333333334,0,iplf|none|none,0.6645989585744384,0.0035067688085377545,0.06382587999823008,27787.30783132474,0.015649999999999997,0,0.8674700926979884,165.14381542004907,658014.0
trn,71,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,353.4893416999985,0.3716047519014616,1.714139884306197,0.685706682995223,,,,EKF3,7,2,single|single|Pinv,1.4098880474069073,0.0035209337319829772,0.027823255025238882,76544.24134630496,0.0,0,conventional|none|none,0.6812433222896422,0.003515637433382047,0.06500914144753187,28778.12340851603,0.021383333333333334,0,single|single|I,0.6123848095136935,0.0034719382072868213,0.015866631768293407,14294.475993705324,0.05544999999999999,0,single|set|Pinv,0.3854114186382005,0.003409800893839095,0.05652402776204768,7809.722174575743,0.018933333333333333,0,mean|single|Pinv,0.4530335830867898,0.003379648655269857,0.07174848630768751,7200.25813940598,0.00675,0,mean|set|Pinv,1.1742526029084495,0.003429617278003916,0.017983328825999925,62411.433716980144,3.1636833333333327,0,iplf|none|none,0.39489877159017395,0.0033395264555671207,0.005996576000850116,4733.995668968748,0.005149999999999999,0,0.8674700926979884,165.14381542004907,658014.0
trn,71,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,306.5535471000039,0.3716047519014616,1.714139884306197,0.685706682995223,,,,GH,35,32,single|single|Pinv,1.3449211959775975,0.0035044942122172624,0.028588388544468282,72208.99340479869,0.0,0,conventional|none|none,0.6360411023582812,0.0034859581086431166,0.06454480860584517,25591.49469829674,0.026400000000000003,0,single|single|I,0.6318375334148808,0.0035228802717437195,0.014509376415801101,15681.022907357474,0.08036666666666666,0,single|set|Pinv,0.32786579772908747,0.0033855612187225145,0.01122173183726251,6288.1451559450015,0.016066666666666667,0,mean|single|Pinv,0.41056587237018105,0.003381804904365591,0.06914863558732998,7621.123977814953,0.005666666666666666,0,mean|set|Pinv,1.5106687375694376,0.0034034241087874816,0.01815451091201993,148390.8807806971,3.1558666666666664,0,iplf|none|none,0.9670026026792008,0.003351468653360736,0.006614677183519487,37824.364189788495,0.009783333333333335,0,0.8674700926979884,165.14381542004907,658014.0
trn,71,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,315.10794850000093,0.3716047519014616,1.714139884306197,0.685706682995223,,,,CKF-5,28,18,single|single|Pinv,1.5676178704571542,0.0033898975493877603,0.02175082014370892,102944.34754771949,0.0,0,conventional|none|none,0.9814098856759434,0.0034304316364294077,0.06185976993643657,36963.95728842759,0.026533333333333332,0,single|single|I,0.3218728392425475,0.003357833291203233,0.0069612091702207,3438.392891571298,0.03295,0,single|set|Pinv,0.31695004867967597,0.003324794394418054,0.005860354884503839,5373.089799182836,0.0033500000000000005,0,mean|single|Pinv,0.29524261348488184,0.0033376886882178925,0.005956879926122971,4385.100969152765,0.0046500000000000005,0,mean|set|Pinv,1.9519981072709496,0.0034161004649157414,4.673357862314779,167735.46767019157,3.5822833333333337,0,iplf|none|none,0.6885932543024086,0.0033484380270312206,0.006434608714435872,15219.115730326808,0.009616666666666667,0,0.8674700926979884,165.14381542004907,658014.0
trn,72,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,177.03271929999755,51.358850426425846,0.632751565035455,2.340576325611409,,,,EKF2,7,2,single|single|Pinv,0.069764059190058,0.05630141794978358,0.12281020262391196,1.06490508008691,0.0,0,conventional|none|none,0.06972107706456651,0.05644369485105644,0.1229272523559146,1.063738888093916,0.0,0,single|single|I,0.06974666067798738,0.05623399976123227,0.12202633468327533,1.0316520359442234,0.0,0,single|set|Pinv,0.06975714074213926,0.0564417351503905,0.12385420954309354,1.0631656293539806,0.0,0,mean|single|Pinv,0.06975989875655444,0.0564139370355615,0.12312980114736824,1.0316089614842465,0.0,0,mean|set|Pinv,0.06953020871332641,0.05667207786730311,0.12214706500639995,1.0652169160568654,2.1328666666666667,0,iplf|none|none,0.0696004852238866,0.057229467524502364,0.12472472425428813,1.051660092328626,0.0,0,0.8507898586700886,287.6232178906081,4242.0
trn,72,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,337.9299900000042,51.358850426425846,0.632751565035455,2.340576325611409,,,,EKF3,7,2,single|single|Pinv,0.06965367580010591,0.05722944049618453,0.12484006771593406,1.0541305375407346,0.0,0,conventional|none|none,0.0696004852238866,0.057229467524502364,0.12472472425428813,1.051660092328626,0.0,0,single|single|I,0.06964388866983996,0.05732367844756837,0.12366565915396864,1.0203021486519468,0.0,0,single|set|Pinv,0.0696472964564522,0.05737912927344177,0.12550964310616314,1.0514073929732763,0.0,0,mean|single|Pinv,0.0696711849983766,0.057291776428528396,0.12533081359689988,1.0207201497821783,0.0,0,mean|set|Pinv,0.06944315693482171,0.057012068588938855,0.12245807372131998,1.053333454802076,2.141633333333333,0,iplf|none|none,0.06964418942069775,0.05739836283251462,0.12461839609300067,1.0269830802633446,0.0,0,0.8507898586700886,287.6232178906081,4242.0
trn,72,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,291.6628753000041,51.358850426425846,0.632751565035455,2.340576325611409,,,,GH,35,32,single|single|Pinv,0.06965424344820426,0.05720214763866138,0.12486782620479966,1.0540747569064624,0.0,0,conventional|none|none,0.06960085651705289,0.057235847631619555,0.12475599092614024,1.0515804017413817,0.0,0,single|single|I,0.06964433031602865,0.05732560487829799,0.12369609223296733,1.0202263191060594,0.0,0,single|set|Pinv,0.069647761185562,0.0573887095173277,0.12547258827113697,1.051338700744555,0.0,0,mean|single|Pinv,0.06967178476061237,0.05730709277421897,0.12535307627860962,1.0206552424703668,0.0,0,mean|set|Pinv,0.0694425093279061,0.05702840971040063,0.12244691274653129,1.0531913327908469,2.141483333333333,0,iplf|none|none,0.06964091763245525,0.05738210107604741,0.12466533540005988,1.0282052174750254,0.0,0,0.8507898586700886,287.6232178906081,4242.0
trn,72,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,281.68755070000043,51.358850426425846,0.632751565035455,2.340576325611409,,,,CKF-5,28,18,single|single|Pinv,0.06968068701105173,0.057271747614559665,0.12443234759502654,1.0430316070517138,0.0,0,conventional|none|none,0.0696287857742831,0.057274668519061656,0.12474198022003119,1.0407340954017394,0.0,0,single|single|I,0.06968874944953364,0.05701491215645074,0.12364846104453514,1.0110424246205005,0.0,0,single|set|Pinv,0.06967080715341735,0.05715002325425471,0.12481645208475005,1.0404378134606367,0.0,0,mean|single|Pinv,0.06971021574747523,0.05736252650522372,0.12462648411811213,1.011379858359346,0.0,0,mean|set|Pinv,0.06946792136953621,0.05698168914963411,0.12223549161960019,1.0427255693164847,2.1408,0,iplf|none|none,0.06964295939841775,0.05740209844129521,0.12473373394787306,1.0279169541639943,0.0,0,0.8507898586700886,287.6232178906081,4242.0
trn,73,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,179.86100170000282,107.74964330536402,1.626335011843447,2.2509807569165097,,,,EKF2,7,2,single|single|Pinv,0.25174909274449153,0.19845438501206886,0.4758248535791806,1.1281422909542116,0.0,0,conventional|none|none,0.2517920101925747,0.19715835797113732,0.4647230536516894,1.1276824313644256,0.0011833333333333333,0,single|single|I,0.2533887812657858,0.20203547863037172,0.4686916994219473,0.9820728082068793,0.00855,0,single|set|Pinv,0.24568980854309075,0.19449010558651142,0.4497061034334312,1.053856392101877,0.008733333333333334,0,mean|single|Pinv,0.24790862832743857,0.1953397535877171,0.45960665393281586,0.9590767033490959,0.0,0,mean|set|Pinv,0.24398290139467077,0.19361613950753398,0.447923047454508,1.0599108619404152,2.18705,0,iplf|none|none,0.2532673348976292,0.19858364226247519,0.46637318729940136,1.1445974181705656,0.0014166666666666668,0,0.922341418087004,161.0019202450028,573000.0
trn,73,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,347.5197351999959,107.74964330536402,1.626335011843447,2.2509807569165097,,,,EKF3,7,2,single|single|Pinv,0.2533477816548179,0.20040082278603588,0.4739382780229319,1.1530669370666815,0.0,0,conventional|none|none,0.25308493568550744,0.19858364226247519,0.46637318729940136,1.1413992610197405,0.0015,0,single|single|I,0.25410551405890713,0.20217288289572116,0.4732594268669414,0.9890193913266794,0.008866666666666667,0,single|set|Pinv,0.24727560000635143,0.19594033899232347,0.4524922293934983,1.073218807043449,0.009899999999999999,0,mean|single|Pinv,0.24943690676204755,0.19914321170064803,0.4614214240755578,0.9750543704789957,0.0,0,mean|set|Pinv,0.24516609872676498,0.1961410755168568,0.45276021723577603,1.072760988976925,2.2109666666666667,0,iplf|none|none,0.24932590348306094,0.19743526030441733,0.4607039482095959,0.9718589990285864,0.0,0,0.922341418087004,161.0019202450028,573000.0
trn,73,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,290.6098134999993,107.74964330536402,1.626335011843447,2.2509807569165097,,,,GH,35,32,single|single|Pinv,0.2533184877609747,0.20060775301925532,0.4736435970364318,1.153040135576156,0.0,0,conventional|none|none,0.25288213039608765,0.19914561350658683,0.4663522115051651,1.1394720334234112,0.0016166666666666666,0,single|single|I,0.25420383755106685,0.20284859113812403,0.4729453344023408,0.9889288014510339,0.008916666666666668,0,single|set|Pinv,0.24724349576682064,0.1963909856279722,0.4524245844527306,1.073016409742214,0.009916666666666667,0,mean|single|Pinv,0.24938358846892508,0.1988978277711727,0.46138257116834186,0.9744648608437069,0.0,0,mean|set|Pinv,0.24511044273430524,0.19636229573770206,0.45360548822182023,1.0721700693170508,2.2126499999999996,0,iplf|none|none,0.24845079864650227,0.19606726491714016,0.4644165532940796,0.9842346568559105,1.6666666666666667e-05,0,0.922341418087004,161.0019202450028,573000.0
trn,73,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,255.0363675999979,107.74964330536402,1.626335011843447,2.2509807569165097,,,,CKF-5,28,18,single|single|Pinv,0.248744925866304,0.19846052412056278,0.46195751911542055,1.0286141542373093,0.0,0,conventional|none|none,0.24937117915563617,0.1968739079399774,0.45937170931155297,1.0300329797201402,0.00021666666666666668,0,single|single|I,0.25273580971199,0.20277352114787422,0.47167643147341487,0.9286093048993044,0.00041666666666666664,0,single|set|Pinv,0.2468534523612296,0.19643110737119934,0.4493220991562268,1.00065494274195,0.0025166666666666666,0,mean|single|Pinv,0.24916877655869799,0.19909904940342285,0.46157599423226425,0.9190577696401845,0.0,0,mean|set|Pinv,0.2422513401808629,0.19336367642021995,0.4445445796153145,0.9795239422405805,2.175966666666666,0,iplf|none|none,0.24834075079343038,0.19629870098574514,0.4652541123899529,0.9774971443432735,0.0,0,0.922341418087004,161.0019202450028,573000.0
trn,74,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,167.03439329999674,1.783067538750692,0.9038781202970869,2.5574159433659376,,,,EKF2,7,2,single|single|Pinv,1.0510280478257943,0.011876043992171785,0.0214652632019666,2902.189610002065,0.0,0,conventional|none|none,0.34776596695878875,0.011798011426278341,0.021203693562658152,739.1745369350317,0.006833333333333334,0,single|single|I,0.471242843541896,0.011795747078425976,0.02104270807295911,1355.9972874522273,0.010166666666666668,0,single|set|Pinv,0.13235603675496635,0.011725502923528409,0.020475752581785876,78.44086190617779,0.00075,0,mean|single|Pinv,0.17817804551461044,0.011735615905753461,0.020350065923913745,127.75571735092282,0.0010166666666666666,0,mean|set|Pinv,0.12104991568090216,0.011745115824200816,0.02033581986241,90.85195139535841,2.2282333333333337,0,iplf|none|none,0.18094931762315802,0.011799622227132114,0.020532738580687233,127.32252611272547,0.0010833333333333335,0,0.7509331644504923,201.77021583746924,662915.0
trn,74,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,345.40082479999546,1.783067538750692,0.9038781202970869,2.5574159433659376,,,,EKF3,7,2,single|single|Pinv,0.606920310435031,0.01178276033193403,0.020732888270732153,962.9751708344093,0.0,0,conventional|none|none,0.18566033503293028,0.011791078497094386,0.020532738580687233,141.6070805241543,0.0014333333333333333,0,single|single|I,0.38657981326303487,0.011806970861977545,0.020874133452609547,356.8114630223365,0.0035,0,single|set|Pinv,0.24675142475441744,0.011786442496466192,0.020561068581600766,213.237043525294,0.0005333333333333334,0,mean|single|Pinv,0.3216842315728886,0.01178822219237136,0.020576228210929137,611.6288150313177,0.0007833333333333333,0,mean|set|Pinv,0.013282400479907457,0.011779289057307624,0.020447415125140058,24.6147079820668,2.303866666666667,0,iplf|none|none,0.2071581283198258,0.011786098856739358,0.020416473673841515,132.9818201519543,0.00095,0,0.7509331644504923,201.77021583746924,662915.0
trn,74,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,297.25932479999756,1.783067538750692,0.9038781202970869,2.5574159433659376,,,,GH,35,32,single|single|Pinv,0.6559773835761283,0.011787926339904952,0.020778739876400457,1117.0215274052462,0.0,0,conventional|none|none,0.1932513815553655,0.011792860742673555,0.020556037878841665,140.9960462347811,0.001666666666666667,0,single|single|I,0.31728209422579967,0.011812430540451453,0.020875009170915032,288.6615207719923,0.0033333333333333335,0,single|set|Pinv,0.2413925415860406,0.011778469802846818,0.020558635446216562,210.0610347325024,0.0005833333333333333,0,mean|single|Pinv,0.23879749754960136,0.011795836604640661,0.020574207877925542,188.1258755214542,0.0007666666666666666,0,mean|set|Pinv,0.16919319289206747,0.01177918303760108,0.02044727688983707,151.66137604108835,2.2983833333333332,0,iplf|none|none,0.18315555333438774,0.011786314141952338,0.02040552373049806,151.70757878069026,0.0008333333333333333,0,0.7509331644504923,201.77021583746924,662915.0
trn,74,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,266.84182470000087,1.783067538750692,0.9038781202970869,2.5574159433659376,,,,CKF-5,28,18,single|single|Pinv,0.6133107074975601,0.011796637928501632,0.02077083735494603,1111.1761268175026,0.0,0,conventional|none|none,0.20969164363292528,0.011809253930191693,0.020820634263339126,183.61248016289548,0.0034333333333333334,0,single|single|I,0.19637729014739036,0.011818329805025798,0.02074581982900116,156.44546970467977,0.007583333333333334,0,single|set|Pinv,0.2549302114140535,0.011785888207871322,0.020392739911669868,222.07282367360108,0.00041666666666666664,0,mean|single|Pinv,0.22403579790417788,0.011786763279458904,0.02056262246073403,168.52132066646712,0.0007166666666666668,0,mean|set|Pinv,0.18350665488985415,0.011779709284107018,0.020469928318066793,108.21368775835475,2.307116666666667,0,iplf|none|none,0.23796076015656537,0.0117868873374956,0.02041789078184853,177.6161067708929,0.0010833333333333335,0,0.7509331644504923,201.77021583746924,662915.0
trn,75,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,175.22714789999736,2.038330417632325,0.643441474652335,1.7112937977385774,,,,EKF2,7,2,single|single|Pinv,0.012911962176003634,0.011175608031558279,0.021114342836162335,1.211086951401348,0.0,0,conventional|none|none,0.012917121051413526,0.011227066526662232,0.021045506144045868,1.3696690958452198,0.0024333333333333334,0,single|single|I,0.012918441142488551,0.011214858608196297,0.02119170318438635,0.993330509780891,0.008966666666666666,0,single|set|Pinv,0.012914811954410592,0.011196217266785526,0.021155792342671287,1.1111454178493445,8.333333333333333e-05,0,mean|single|Pinv,0.012915338550799436,0.011238613391967384,0.021149021567118165,1.0058622531998722,8.333333333333333e-05,0,mean|set|Pinv,0.019051719805688438,0.011230426240329635,0.021249316274704888,8.64597684024604,2.2022666666666666,0,iplf|none|none,0.01291972412599082,0.011229160680590784,0.021236296285892974,0.9897378216149955,0.00011666666666666667,0,0.8543363823920622,172.40848738601454,882784.0
trn,75,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,336.26080280000315,2.038330417632325,0.643441474652335,1.7112937977385774,,,,EKF3,7,2,single|single|Pinv,0.0129173350631301,0.011210688653093433,0.021237405068907318,1.005509046688847,0.0,0,conventional|none|none,0.012920675300810336,0.011229160680590784,0.021228276274083004,0.9948143722256229,0.0021333333333333334,0,single|single|I,0.01292282875664671,0.011234706954427624,0.021212851705546404,0.9477460102736343,0.0006166666666666667,0,single|set|Pinv,0.012922336853839617,0.011212939991751221,0.021240177440881067,0.9919077756703564,3.3333333333333335e-05,0,mean|single|Pinv,0.012921025316707342,0.011220539130242901,0.02122570006241816,0.9510151492337497,3.3333333333333335e-05,0,mean|set|Pinv,0.012912008903883576,0.011220399171270334,0.021191449237203622,1.000242492800201,2.2391833333333335,0,iplf|none|none,0.01291577965602149,0.011227735327337294,0.02119926310041838,0.9791607395876244,0.0002,0,0.8543363823920622,172.40848738601454,882784.0
trn,75,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,280.1448720999979,2.038330417632325,0.643441474652335,1.7112937977385774,,,,GH,35,32,single|single|Pinv,0.012918664943245596,0.011217917969046625,0.021238049893702,1.0060466861818822,0.0,0,conventional|none|none,0.01292032892079615,0.011229237118909094,0.021233378308544968,0.99475797029502,0.00225,0,single|single|I,0.012922876293998619,0.011230004541711573,0.021211918763604537,0.9472005748291383,0.0005833333333333335,0,single|set|Pinv,0.012922373181747169,0.011212701119359255,0.021240217667723174,0.9918908949676323,3.3333333333333335e-05,0,mean|single|Pinv,0.012921086203036124,0.011219732230277054,0.021226439433121875,0.9502983149137839,3.3333333333333335e-05,0,mean|set|Pinv,0.01291200016416524,0.01122042632386348,0.021191495081436428,1.0002758112744696,2.2393,0,iplf|none|none,0.012915066070723565,0.011228812465031986,0.021195162849644223,0.9852962191544274,0.0002,0,0.8543363823920622,172.40848738601454,882784.0
